radiant_win,dire_team,radiant_team,duration,avg_mmr
True,"[75, 29, 54, 34, 45]","[72, 26, 69, 18, 121]",2565,2343
True,"[59, 93, 84, 137, 88]","[86, 28, 45, 53, 70]",2107,3654
True,"[121, 76, 46, 31, 14]","[86, 96, 112, 90, 81]",1524,4127
False,"[83, 11, 64, 107, 41]","[7, 44, 75, 16, 84]",2752,1931
False,"[72, 114, 49, 64, 20]","[105, 23, 44, 28, 29]",2094,4036
False,"[135, 1, 32, 30, 75]","[84, 79, 42, 14, 93]",1950,3704
False,"[120, 10, 100, 107, 15]","[34, 11, 86, 112, 14]",2454,3589
False,"[93, 28, 53, 35, 83]","[58, 129, 68, 14, 138]",1873,3248
True,"[85, 75, 53, 18, 37]","[108, 87, 22, 93, 30]",2234,3490
False,"[88, 3, 96, 23, 44]","[71, 64, 8, 120, 22]",2322,3817
False,"[5, 30, 71, 114, 35]","[18, 26, 86, 50, 14]",2966,3390
True,"[30, 36, 84, 20, 81]","[80, 67, 28, 53, 25]",2246,4584
True,"[81, 34, 50, 41, 45]","[84, 67, 78, 99, 36]",2169,2002
True,"[128, 95, 4, 97, 60]","[42, 53, 25, 81, 79]",2462,3131
False,"[44, 71, 9, 42, 43]","[7, 101, 27, 121, 93]",2598,2985
True,"[105, 93, 38, 85, 11]","[67, 137, 35, 68, 121]",2131,2943
False,"[11, 104, 20, 2, 64]","[68, 74, 50, 85, 70]",2388,2805
True,"[110, 84, 62, 6, 128]","[20, 30, 35, 83, 50]",3166,4856
False,"[85, 13, 123, 45, 63]","[44, 64, 26, 99, 126]",2671,3132
True,"[50, 81, 25, 48, 86]","[64, 1, 76, 107, 136]",1527,2216
False,"[88, 87, 111, 84, 95]","[47, 138, 30, 50, 51]",3046,4308
False,"[54, 71, 87, 110, 21]","[48, 14, 58, 25, 83]",2214,2149
True,"[58, 101, 14, 81, 93]","[32, 64, 70, 98, 35]",2767,646
False,"[18, 99, 66, 126, 9]","[78, 74, 30, 6, 128]",2307,3642
True,"[138, 26, 16, 37, 53]","[135, 44, 30, 14, 84]",2548,3558
False,"[71, 36, 25, 6, 31]","[74, 14, 8, 86, 19]",2560,2159
True,"[42, 47, 70, 37, 81]","[46, 93, 96, 30, 75]",2886,2658
True,"[107, 104, 56, 106, 36]","[138, 45, 54, 4, 128]",1502,4182
False,"[100, 87, 23, 25, 6]","[44, 135, 105, 43, 26]",1490,2609
False,"[32, 14, 54, 76, 97]","[53, 56, 2, 84, 41]",2888,3409
True,"[75, 81, 27, 35, 34]","[42, 5, 102, 2, 11]",2830,4548
False,"[54, 9, 104, 47, 30]","[78, 94, 58, 4, 100]",2792,2275
False,"[12, 85, 104, 88, 121]","[27, 71, 53, 44, 11]",2120,2493
True,"[30, 128, 46, 77, 15]","[58, 2, 101, 91, 93]",2695,2840
False,"[30, 48, 25, 8, 27]","[62, 49, 109, 5, 105]",2542,3561
False,"[64, 120, 50, 44, 136]","[83, 67, 14, 96, 9]",2116,2935
True,"[53, 93, 51, 2, 11]","[14, 81, 76, 98, 50]",3017,3228
True,"[80, 126, 72, 99, 59]","[17, 103, 30, 71, 44]",2023,3428
False,"[85, 101, 104, 54, 37]","[50, 2, 137, 123, 34]",2909,2742
True,"[26, 22, 99, 86, 8]","[87, 129, 97, 11, 44]",905,2749
False,"[111, 81, 6, 59, 101]","[83, 80, 26, 63, 60]",1520,3908
False,"[93, 58, 15, 29, 123]","[8, 31, 27, 17, 135]",2522,3154
True,"[75, 93, 74, 101, 71]","[14, 49, 30, 12, 37]",1609,3751
False,"[99, 92, 47, 8, 84]","[53, 126, 123, 88, 93]",2241,2377
False,"[20, 71, 7, 49, 138]","[28, 14, 36, 32, 119]",2369,2922
True,"[25, 126, 28, 26, 44]","[36, 53, 14, 96, 41]",2533,2981
False,"[26, 109, 128, 53, 40]","[31, 23, 8, 14, 36]",3240,2072
True,"[86, 84, 97, 11, 37]","[49, 45, 7, 27, 18]",2082,3182
True,"[107, 5, 36, 93, 14]","[101, 87, 71, 6, 97]",2436,4310
True,"[72, 71, 53, 14, 95]","[89, 30, 74, 47, 99]",2059,3220
False,"[29, 58, 35, 91, 67]","[76, 107, 98, 68, 44]",1928,3279
False,"[14, 93, 50, 71, 23]","[2, 74, 26, 121, 10]",3431,3880
False,"[30, 21, 42, 129, 92]","[104, 71, 9, 46, 121]",2365,2595
True,"[62, 74, 121, 11, 7]","[26, 8, 2, 9, 15]",2629,3531
True,"[44, 31, 46, 56, 71]","[120, 26, 129, 81, 100]",3312,3664
False,"[71, 68, 67, 66, 137]","[7, 87, 86, 136, 81]",2241,3126
False,"[138, 71, 14, 120, 68]","[70, 85, 76, 104, 91]",2811,2260
True,"[104, 83, 72, 71, 34]","[36, 33, 81, 50, 23]",3240,2615
False,"[50, 36, 88, 72, 22]","[11, 86, 71, 95, 32]",1787,5290
False,"[35, 138, 96, 85, 119]","[74, 48, 7, 16, 70]",3225,3557
True,"[47, 108, 26, 32, 83]","[40, 99, 48, 84, 30]",2571,2630
False,"[49, 71, 37, 70, 9]","[2, 81, 106, 88, 27]",2188,1077
False,"[22, 63, 36, 30, 71]","[31, 79, 29, 54, 25]",2543,3318
True,"[44, 80, 53, 98, 87]","[40, 29, 57, 45, 4]",2085,3955
True,"[71, 14, 83, 73, 22]","[81, 120, 7, 112, 57]",2014,2166
True,"[62, 14, 44, 31, 71]","[26, 138, 23, 49, 7]",2032,2843
False,"[42, 30, 22, 21, 67]","[20, 35, 121, 18, 64]",2455,4019
False,"[81, 33, 25, 64, 97]","[42, 83, 6, 76, 123]",1130,4359
True,"[69, 45, 93, 14, 135]","[6, 79, 26, 108, 120]",2554,3718
False,"[69, 112, 4, 14, 113]","[93, 27, 58, 126, 120]",2094,4189
True,"[71, 138, 23, 86, 85]","[7, 21, 54, 20, 63]",2537,4080
False,"[51, 68, 119, 18, 31]","[14, 96, 11, 25, 10]",2446,2555
False,"[36, 63, 44, 18, 128]","[28, 100, 42, 39, 26]",2880,3993
True,"[119, 30, 113, 51, 46]","[95, 13, 53, 40, 71]",3388,2510
False,"[11, 138, 36, 40, 74]","[23, 123, 20, 17, 63]",4117,2949
True,"[64, 101, 28, 36, 93]","[106, 26, 44, 46, 53]",2675,1162
True,"[64, 84, 86, 25, 135]","[21, 101, 104, 34, 109]",2727,3719
False,"[92, 6, 111, 42, 74]","[88, 1, 22, 60, 30]",2999,2563
False,"[110, 50, 93, 34, 60]","[100, 29, 1, 31, 25]",2413,3713
True,"[97, 89, 14, 81, 62]","[7, 12, 104, 30, 75]",1402,3467
False,"[30, 84, 42, 59, 126]","[21, 111, 5, 48, 2]",2755,2415
True,"[114, 26, 36, 53, 74]","[35, 30, 71, 137, 123]",2216,4021
True,"[81, 83, 10, 75, 11]","[53, 71, 8, 120, 14]",2105,2160
True,"[88, 48, 71, 39, 37]","[38, 45, 35, 67, 50]",2671,2068
True,"[135, 56, 1, 14, 68]","[87, 4, 34, 94, 7]",5672,2711
False,"[21, 81, 50, 51, 138]","[14, 119, 96, 39, 12]",2777,3706
True,"[57, 8, 3, 5, 104]","[36, 44, 91, 60, 68]",1740,2098
False,"[17, 105, 11, 28, 21]","[25, 50, 94, 64, 84]",4230,4132
True,"[128, 32, 42, 6, 10]","[4, 22, 39, 47, 36]",1987,3403
False,"[120, 56, 28, 13, 1]","[70, 138, 39, 86, 102]",3267,2507
True,"[14, 44, 119, 6, 99]","[72, 75, 41, 128, 60]",2219,2957
True,"[58, 135, 8, 75, 101]","[97, 53, 74, 84, 70]",2030,3772
True,"[34, 44, 28, 112, 119]","[36, 67, 83, 2, 5]",1997,2723
True,"[1, 64, 120, 28, 30]","[71, 46, 74, 42, 37]",2756,1699
True,"[72, 138, 81, 59, 20]","[8, 26, 37, 28, 34]",2546,3261
False,"[1, 111, 26, 23, 113]","[37, 28, 14, 72, 34]",2513,3744
False,"[26, 110, 51, 11, 59]","[14, 86, 8, 36, 62]",2226,521
False,"[18, 84, 26, 96, 106]","[121, 56, 59, 6, 89]",3724,2408
False,"[35, 106, 8, 84, 14]","[2, 111, 1, 65, 27]",1860,2463
False,"[17, 53, 60, 95, 85]","[30, 138, 68, 36, 35]",1866,3982
True,"[88, 129, 48, 5, 62]","[26, 99, 121, 96, 54]",3119,2941
False,"[11, 58, 2, 42, 83]","[121, 72, 104, 107, 91]",3056,4701
False,"[64, 37, 25, 44, 28]","[39, 86, 99, 138, 14]",2912,3024
True,"[47, 99, 14, 17, 59]","[62, 94, 88, 30, 35]",1673,2160
True,"[28, 31, 48, 64, 1]","[17, 86, 104, 74, 41]",2376,2196
True,"[114, 105, 53, 14, 71]","[101, 107, 55, 48, 20]",1565,1616
False,"[26, 25, 11, 99, 105]","[121, 86, 93, 14, 2]",2695,3789
True,"[1, 2, 107, 37, 30]","[105, 50, 54, 88, 29]",2183,2501
False,"[30, 25, 109, 71, 104]","[20, 27, 55, 114, 113]",1763,1583
False,"[95, 63, 5, 62, 66]","[16, 28, 59, 4, 26]",2894,77
True,"[76, 84, 63, 104, 4]","[29, 49, 9, 86, 94]",3118,1922
False,"[99, 27, 79, 47, 48]","[8, 68, 104, 62, 35]",2720,2182
False,"[88, 14, 111, 32, 138]","[57, 18, 64, 27, 13]",2362,1588
False,"[22, 86, 11, 42, 85]","[12, 53, 72, 15, 30]",1786,2139
False,"[138, 64, 88, 123, 71]","[30, 8, 14, 121, 120]",2516,1654
True,"[96, 63, 5, 58, 20]","[126, 31, 93, 30, 69]",3310,4003
True,"[84, 106, 75, 104, 11]","[35, 28, 64, 20, 42]",2275,3870
False,"[71, 104, 42, 47, 74]","[63, 119, 36, 84, 8]",2129,1577
True,"[101, 42, 121, 81, 43]","[32, 105, 104, 5, 8]",4316,2347
False,"[53, 54, 37, 57, 36]","[63, 120, 62, 60, 26]",1611,2953
False,"[104, 30, 79, 28, 138]","[93, 120, 135, 37, 71]",2026,4500
True,"[10, 26, 107, 28, 45]","[81, 100, 70, 53, 20]",2123,3737
False,"[35, 14, 30, 6, 104]","[86, 76, 41, 75, 68]",1725,3593
True,"[14, 84, 8, 75, 36]","[77, 101, 60, 104, 42]",2845,2281
True,"[39, 100, 1, 70, 54]","[8, 114, 59, 22, 83]",2285,2165
False,"[4, 136, 9, 42, 64]","[111, 93, 80, 96, 71]",1851,2414
False,"[32, 101, 45, 62, 42]","[81, 47, 96, 113, 53]",1590,3610
False,"[1, 121, 25, 102, 71]","[64, 128, 138, 42, 37]",2532,2477
False,"[71, 123, 80, 100, 95]","[54, 86, 37, 136, 14]",2045,3495
True,"[55, 37, 50, 42, 128]","[40, 36, 72, 30, 14]",3175,4290
False,"[94, 28, 53, 74, 45]","[96, 14, 7, 41, 47]",2128,3755
False,"[107, 48, 75, 110, 71]","[72, 74, 83, 63, 96]",2678,3983
False,"[74, 36, 35, 14, 54]","[91, 87, 70, 8, 42]",2776,2832
False,"[110, 12, 28, 71, 137]","[107, 96, 114, 111, 46]",1939,3714
False,"[8, 14, 53, 84, 59]","[71, 56, 100, 20, 93]",1968,4103
False,"[106, 121, 14, 26, 44]","[40, 22, 94, 102, 23]",2756,4496
True,"[2, 129, 68, 30, 53]","[91, 14, 46, 81, 47]",2099,3279
True,"[54, 128, 32, 14, 53]","[52, 104, 58, 34, 70]",3062,2354
True,"[72, 29, 36, 79, 26]","[14, 64, 31, 138, 73]",1598,2332
False,"[2, 75, 35, 26, 106]","[28, 14, 12, 20, 74]",2284,2788
False,"[111, 56, 82, 12, 28]","[26, 22, 7, 30, 114]",3347,4072
True,"[42, 74, 22, 76, 12]","[83, 78, 64, 1, 63]",2312,3213
False,"[104, 101, 64, 44, 74]","[103, 14, 135, 50, 113]",1603,3572
True,"[47, 70, 36, 128, 39]","[55, 34, 32, 98, 121]",2697,2155
False,"[17, 86, 70, 119, 104]","[7, 13, 58, 14, 4]",2904,3155
False,"[35, 123, 104, 56, 54]","[30, 60, 48, 64, 138]",2097,2963
False,"[30, 33, 35, 37, 26]","[19, 21, 120, 62, 42]",2310,3804
False,"[75, 55, 83, 67, 71]","[16, 53, 39, 42, 26]",2572,2456
True,"[99, 53, 41, 17, 45]","[44, 22, 19, 31, 81]",1995,3275
False,"[128, 40, 14, 23, 55]","[82, 7, 22, 26, 18]",2647,2114
True,"[119, 102, 77, 67, 23]","[28, 110, 36, 70, 14]",1795,3887
True,"[50, 8, 137, 71, 104]","[31, 84, 109, 16, 99]",2262,3815
True,"[40, 67, 7, 75, 26]","[62, 64, 99, 77, 37]",2752,3978
True,"[22, 71, 87, 105, 23]","[58, 42, 16, 76, 85]",2200,2974
False,"[81, 14, 84, 28, 48]","[42, 75, 27, 11, 95]",2336,1763
False,"[138, 9, 96, 95, 26]","[59, 41, 5, 63, 78]",3029,2955
False,"[23, 102, 60, 3, 56]","[71, 67, 76, 31, 75]",2627,1330
False,"[50, 90, 46, 67, 2]","[14, 88, 128, 19, 44]",1954,2915
False,"[121, 81, 42, 120, 31]","[39, 96, 119, 67, 86]",2744,5007
True,"[138, 42, 38, 59, 107]","[72, 23, 128, 35, 21]",1852,4440
True,"[13, 73, 84, 45, 92]","[30, 47, 41, 50, 2]",2299,4068
True,"[74, 30, 89, 8, 14]","[18, 21, 71, 100, 26]",1872,3789
True,"[38, 8, 104, 5, 53]","[41, 56, 42, 110, 14]",2509,3748
False,"[64, 32, 99, 34, 72]","[4, 71, 21, 19, 74]",2991,3258
True,"[67, 68, 136, 78, 59]","[93, 40, 108, 13, 42]",2139,3710
True,"[26, 84, 111, 25, 48]","[53, 81, 93, 30, 71]",1579,1542
True,"[120, 14, 58, 54, 74]","[42, 91, 86, 34, 81]",1848,3211
False,"[50, 71, 114, 120, 44]","[14, 13, 135, 20, 18]",2461,4529
False,"[114, 31, 43, 35, 119]","[25, 79, 121, 60, 14]",2232,5237
True,"[110, 53, 12, 67, 20]","[57, 11, 14, 83, 93]",2360,2141
True,"[34, 86, 1, 99, 71]","[23, 65, 53, 47, 50]",1576,4708
False,"[30, 113, 41, 75, 135]","[71, 114, 78, 106, 91]",2610,2999
True,"[14, 41, 87, 21, 23]","[51, 81, 20, 32, 36]",2524,858
False,"[21, 41, 14, 22, 110]","[137, 29, 30, 44, 35]",3649,3100
True,"[45, 70, 93, 76, 31]","[33, 107, 138, 84, 71]",2546,3365
True,"[110, 33, 71, 13, 6]","[25, 83, 55, 78, 106]",2564,2757
True,"[35, 10, 65, 6, 137]","[104, 14, 1, 76, 64]",1830,2861
False,"[8, 85, 97, 50, 120]","[12, 123, 19, 22, 86]",2741,2853
True,"[84, 14, 88, 40, 50]","[20, 22, 1, 64, 7]",2598,1956
True,"[13, 107, 136, 44, 5]","[126, 27, 70, 71, 85]",2301,1273
True,"[31, 5, 63, 14, 35]","[58, 94, 2, 114, 6]",3193,2280
False,"[17, 47, 99, 6, 14]","[137, 114, 33, 87, 106]",3093,3289
True,"[86, 35, 10, 29, 53]","[39, 37, 7, 113, 67]",2784,3353
True,"[60, 91, 40, 22, 8]","[59, 97, 63, 74, 26]",2031,3479
False,"[64, 137, 81, 74, 19]","[56, 22, 138, 14, 86]",1944,3869
False,"[119, 104, 20, 81, 13]","[12, 135, 84, 114, 102]",2582,3075
False,"[35, 50, 32, 138, 64]","[110, 86, 41, 17, 99]",2679,3052
False,"[104, 81, 88, 111, 76]","[50, 2, 114, 95, 86]",1671,3925
True,"[12, 71, 14, 114, 101]","[53, 43, 104, 35, 32]",1732,1288
True,"[21, 99, 50, 53, 72]","[45, 74, 9, 81, 71]",1827,2731
False,"[64, 49, 93, 14, 40]","[25, 67, 119, 71, 5]",2434,1673
True,"[20, 38, 74, 41, 17]","[58, 50, 96, 111, 8]",1678,3104
True,"[67, 31, 126, 45, 2]","[99, 30, 6, 42, 21]",2480,3109
True,"[84, 23, 70, 40, 99]","[128, 76, 53, 48, 7]",3244,4155
True,"[53, 101, 96, 74, 41]","[123, 60, 114, 50, 37]",2167,5340
True,"[64, 25, 14, 101, 114]","[23, 31, 33, 48, 97]",3870,3166
False,"[7, 96, 20, 74, 41]","[71, 73, 101, 2, 70]",2629,3070
False,"[48, 136, 99, 63, 37]","[86, 76, 71, 44, 30]",3279,2951
False,"[11, 31, 44, 81, 85]","[128, 64, 6, 37, 104]",1807,3197
False,"[35, 67, 121, 71, 47]","[59, 119, 128, 126, 48]",2492,1710
False,"[27, 103, 36, 54, 37]","[14, 20, 67, 64, 25]",2166,3388
True,"[6, 9, 40, 138, 99]","[81, 44, 75, 27, 36]",2110,2384
True,"[84, 21, 81, 107, 26]","[64, 2, 1, 88, 101]",2455,3063
True,"[41, 71, 99, 137, 45]","[37, 14, 81, 128, 114]",1579,4328
False,"[29, 58, 14, 17, 44]","[1, 32, 71, 9, 84]",1974,2289
False,"[138, 16, 29, 48, 50]","[86, 18, 91, 36, 107]",2638,1917
False,"[107, 40, 64, 99, 41]","[42, 113, 58, 53, 123]",2914,3452
True,"[14, 119, 94, 23, 135]","[30, 2, 46, 121, 1]",2210,470
False,"[80, 71, 34, 6, 119]","[31, 12, 58, 113, 96]",2669,4018
True,"[46, 26, 81, 2, 67]","[47, 107, 53, 30, 54]",2624,3473
True,"[71, 39, 119, 67, 87]","[136, 2, 74, 85, 114]",2431,3493
False,"[79, 39, 41, 99, 64]","[71, 15, 76, 44, 111]",1935,3231
True,"[30, 35, 14, 64, 99]","[84, 98, 85, 75, 11]",2913,4118
True,"[66, 78, 119, 23, 93]","[30, 10, 25, 20, 99]",1501,4536
True,"[70, 36, 104, 84, 53]","[93, 31, 81, 32, 119]",2414,1496
True,"[93, 7, 121, 56, 2]","[9, 84, 60, 48, 105]",2501,1887
True,"[11, 40, 81, 53, 42]","[30, 32, 36, 2, 35]",2694,519
False,"[35, 97, 95, 28, 14]","[107, 21, 93, 137, 83]",3055,2590
True,"[56, 1, 50, 58, 78]","[71, 48, 101, 37, 126]",1881,2966
True,"[27, 75, 103, 99, 59]","[21, 44, 18, 47, 33]",2832,3334
False,"[16, 71, 64, 119, 67]","[30, 137, 100, 2, 95]",3035,3132
True,"[87, 88, 48, 137, 13]","[111, 41, 5, 2, 32]",2439,3616
False,"[36, 93, 76, 135, 31]","[20, 74, 48, 14, 71]",2094,819
True,"[13, 31, 1, 71, 96]","[42, 28, 14, 91, 137]",1592,3913
True,"[23, 94, 90, 7, 71]","[123, 25, 105, 10, 104]",4126,3243
False,"[14, 23, 64, 36, 67]","[71, 5, 56, 54, 35]",2497,2978
False,"[137, 53, 21, 138, 88]","[67, 123, 11, 56, 27]",2568,1586
False,"[87, 22, 5, 67, 23]","[88, 104, 53, 44, 9]",2547,2303
True,"[75, 93, 105, 21, 108]","[25, 64, 39, 60, 67]",2492,2366
False,"[71, 35, 23, 26, 67]","[53, 41, 2, 45, 80]",2967,1508
False,"[14, 91, 102, 7, 6]","[44, 68, 87, 2, 22]",2005,2408
False,"[93, 23, 64, 30, 76]","[54, 59, 31, 86, 55]",2647,3532
False,"[7, 50, 81, 79, 12]","[39, 123, 42, 31, 137]",2526,3816
False,"[93, 86, 137, 100, 31]","[62, 75, 48, 27, 42]",1052,3906
False,"[74, 86, 40, 48, 36]","[2, 11, 50, 8, 97]",1854,4378
False,"[35, 84, 2, 111, 81]","[112, 14, 22, 59, 67]",2235,290
True,"[53, 123, 54, 92, 121]","[109, 20, 36, 27, 11]",2534,3327
True,"[81, 91, 47, 84, 104]","[136, 71, 107, 50, 8]",1965,2140
True,"[17, 87, 44, 4, 73]","[37, 59, 137, 71, 8]",1884,4259
False,"[54, 58, 42, 64, 74]","[14, 20, 39, 28, 8]",2464,5076
False,"[76, 68, 96, 71, 41]","[62, 46, 30, 53, 27]",2687,994
False,"[76, 53, 112, 50, 135]","[51, 27, 14, 42, 47]",3276,3362
False,"[54, 27, 23, 97, 26]","[36, 68, 4, 44, 84]",2894,3439
False,"[37, 63, 36, 96, 53]","[47, 58, 2, 138, 54]",2954,3717
False,"[86, 37, 76, 67, 102]","[6, 119, 47, 71, 107]",2766,4144
True,"[87, 16, 39, 84, 81]","[101, 63, 38, 32, 55]",2072,1913
True,"[19, 33, 56, 35, 6]","[70, 30, 40, 120, 114]",2935,3171
False,"[14, 26, 46, 67, 35]","[93, 18, 13, 53, 27]",3194,629
True,"[71, 20, 81, 120, 93]","[26, 74, 42, 31, 99]",3233,4215
False,"[27, 47, 41, 105, 76]","[6, 35, 91, 93, 54]",2141,3151
False,"[106, 75, 22, 48, 50]","[9, 14, 71, 6, 35]",2675,3268
True,"[71, 58, 67, 78, 11]","[8, 102, 68, 32, 101]",1965,3426
True,"[59, 121, 8, 91, 84]","[64, 44, 2, 7, 13]",2573,1987
False,"[129, 19, 93, 14, 76]","[72, 119, 20, 13, 83]",2926,2408
False,"[89, 126, 58, 71, 26]","[14, 5, 99, 72, 100]",2501,2759
False,"[95, 100, 52, 14, 39]","[41, 121, 36, 2, 71]",845,3677
True,"[36, 76, 50, 86, 18]","[107, 121, 104, 111, 11]",2182,3341
False,"[81, 62, 16, 84, 64]","[23, 89, 35, 44, 53]",2093,2176
True,"[22, 53, 119, 18, 104]","[2, 30, 67, 37, 17]",2325,4273
False,"[30, 50, 95, 35, 42]","[23, 28, 2, 54, 26]",1917,3015
True,"[101, 14, 12, 42, 119]","[138, 36, 102, 86, 99]",1744,3407
True,"[50, 27, 79, 93, 6]","[80, 77, 23, 51, 64]",2899,2195
False,"[138, 30, 28, 114, 113]","[26, 37, 74, 104, 67]",2288,2952
False,"[20, 21, 11, 42, 58]","[46, 71, 8, 2, 91]",2105,2461
False,"[45, 64, 108, 49, 10]","[19, 84, 137, 73, 97]",1995,2993
True,"[84, 21, 26, 41, 135]","[113, 71, 96, 58, 1]",2417,2890
False,"[86, 48, 7, 71, 45]","[74, 120, 14, 54, 27]",2552,3920
True,"[83, 23, 74, 110, 39]","[50, 81, 35, 88, 41]",4154,2357
False,"[120, 67, 84, 28, 20]","[41, 13, 64, 129, 30]",3161,2477
True,"[105, 28, 71, 93, 135]","[60, 83, 123, 22, 44]",1835,2762
True,"[103, 54, 71, 104, 74]","[67, 58, 2, 30, 17]",3264,1125
False,"[72, 2, 101, 137, 37]","[53, 93, 63, 80, 107]",1891,3760
False,"[100, 6, 49, 99, 137]","[104, 71, 11, 36, 37]",1734,3514
False,"[91, 81, 14, 47, 20]","[46, 53, 82, 121, 71]",1947,3611
False,"[1, 119, 30, 23, 2]","[86, 39, 8, 104, 13]",1934,1992
False,"[96, 83, 4, 120, 27]","[81, 74, 5, 16, 91]",2145,3603
False,"[102, 27, 13, 48, 52]","[46, 9, 38, 25, 2]",1789,2644
False,"[96, 83, 1, 120, 101]","[48, 62, 14, 31, 137]",2943,4299
False,"[93, 32, 99, 14, 84]","[97, 30, 44, 26, 106]",2410,1813
True,"[44, 99, 31, 14, 23]","[96, 83, 20, 67, 25]",2011,3447
False,"[76, 25, 1, 45, 71]","[60, 36, 82, 138, 100]",3206,3522
True,"[11, 50, 22, 99, 16]","[85, 37, 80, 1, 96]",1695,3432
True,"[71, 5, 69, 27, 56]","[48, 6, 26, 39, 85]",2883,213
True,"[35, 7, 72, 30, 14]","[39, 18, 5, 50, 42]",3382,2874
True,"[11, 74, 121, 138, 2]","[71, 70, 50, 25, 29]",2972,3758
True,"[100, 83, 42, 6, 74]","[26, 41, 76, 23, 53]",1777,3855
False,"[12, 48, 64, 37, 39]","[95, 93, 104, 22, 85]",3105,1693
False,"[47, 71, 119, 76, 1]","[99, 25, 138, 112, 83]",1798,2963
True,"[28, 107, 101, 123, 44]","[12, 71, 58, 88, 121]",1867,2195
True,"[74, 68, 70, 25, 120]","[137, 41, 23, 31, 26]",2436,2744
False,"[114, 5, 1, 81, 85]","[52, 104, 102, 21, 13]",2995,3878
False,"[7, 14, 75, 96, 81]","[68, 11, 104, 37, 49]",2741,3595
False,"[67, 107, 35, 53, 42]","[86, 7, 44, 21, 121]",4274,2731
True,"[57, 8, 58, 9, 104]","[49, 44, 106, 75, 35]",2135,2150
False,"[137, 96, 31, 20, 81]","[43, 42, 73, 112, 47]",1692,4502
False,"[53, 22, 105, 63, 42]","[71, 74, 44, 126, 111]",2204,3227
True,"[46, 41, 87, 99, 26]","[84, 59, 15, 5, 2]",2944,2584
False,"[35, 85, 86, 113, 64]","[1, 30, 135, 26, 39]",3318,3881
True,"[83, 76, 99, 121, 95]","[104, 37, 11, 41, 101]",1764,3992
True,"[136, 76, 30, 64, 89]","[99, 119, 53, 61, 20]",1428,5161
False,"[17, 9, 34, 28, 63]","[22, 32, 33, 8, 123]",2962,2709
False,"[88, 112, 36, 44, 7]","[101, 30, 74, 2, 136]",1540,1647
True,"[20, 33, 6, 76, 14]","[43, 40, 25, 87, 12]",2568,3397
True,"[36, 39, 75, 4, 92]","[14, 40, 26, 89, 54]",3150,2755
True,"[43, 79, 2, 8, 113]","[36, 48, 26, 44, 7]",2252,5188
False,"[53, 12, 101, 129, 30]","[40, 47, 64, 67, 104]",2317,5042
False,"[28, 22, 86, 75, 81]","[67, 99, 23, 87, 64]",3942,4159
True,"[110, 37, 33, 126, 8]","[30, 71, 42, 21, 120]",1678,2487
False,"[101, 54, 53, 64, 81]","[14, 6, 107, 120, 40]",1950,2245
False,"[114, 36, 107, 71, 26]","[86, 7, 23, 10, 52]",2066,2975
False,"[101, 93, 64, 96, 6]","[119, 3, 87, 1, 99]",4197,1658
False,"[7, 64, 41, 71, 30]","[23, 86, 8, 26, 138]",2611,2608
True,"[36, 32, 84, 6, 30]","[42, 87, 21, 28, 71]",2266,3522
False,"[56, 42, 20, 23, 63]","[101, 71, 81, 74, 61]",2197,2794
False,"[112, 71, 46, 93, 68]","[54, 11, 33, 128, 64]",2444,3438
True,"[99, 1, 37, 68, 76]","[91, 11, 23, 97, 30]",1938,2537
False,"[99, 46, 5, 53, 71]","[3, 86, 15, 32, 55]",3713,3176
True,"[106, 26, 70, 71, 50]","[104, 28, 20, 64, 74]",1925,1664
True,"[37, 69, 93, 47, 110]","[119, 8, 46, 71, 99]",2258,2247
True,"[54, 23, 81, 123, 5]","[85, 42, 105, 84, 113]",1782,1392
False,"[54, 14, 136, 105, 76]","[51, 70, 86, 32, 50]",3170,1917
True,"[37, 1, 39, 138, 71]","[110, 50, 41, 6, 29]",2606,4093
False,"[85, 109, 14, 34, 16]","[71, 6, 21, 98, 121]",2892,3389
True,"[86, 74, 28, 44, 5]","[56, 23, 114, 101, 50]",2751,3326
False,"[135, 114, 136, 14, 39]","[38, 26, 50, 47, 35]",2094,2731
True,"[14, 11, 89, 19, 86]","[62, 53, 71, 15, 113]",1642,3767
True,"[128, 22, 97, 29, 18]","[70, 129, 37, 36, 110]",2367,2179
True,"[80, 112, 44, 50, 20]","[62, 36, 30, 70, 92]",2598,4258
False,"[36, 14, 52, 37, 94]","[138, 7, 20, 101, 71]",2196,2481
True,"[54, 71, 114, 13, 93]","[44, 8, 30, 50, 22]",1835,2855
False,"[8, 39, 71, 35, 105]","[96, 18, 68, 7, 128]",3299,3202
False,"[44, 7, 128, 46, 123]","[50, 93, 96, 64, 35]",2699,3026
False,"[93, 40, 75, 99, 59]","[67, 28, 30, 71, 39]",1750,3825
False,"[101, 64, 67, 28, 39]","[12, 88, 2, 120, 84]",2897,2777
True,"[37, 111, 44, 50, 96]","[93, 110, 86, 34, 21]",2239,3301
True,"[44, 36, 46, 110, 50]","[42, 99, 106, 64, 41]",3354,3367
True,"[11, 74, 70, 14, 62]","[34, 121, 135, 64, 63]",3101,4339
False,"[129, 31, 46, 101, 41]","[8, 88, 121, 7, 120]",1844,2938
False,"[36, 2, 5, 91, 81]","[114, 96, 37, 46, 101]",1984,4141
True,"[26, 21, 23, 14, 67]","[58, 18, 64, 74, 53]",2804,2518
True,"[74, 44, 97, 42, 56]","[5, 71, 93, 107, 27]",2937,2292
